payment_id,type
9d561a78-725a-4432-96a2-151dfe110a3f,UPI
9a2f0b67-3376-4368-9de8-fa011cf6667d,wallet
91c89cb5-ec5a-46ed-ada5-211c851a5eb3,UPI
330545e9-c75b-4e6f-8786-b8959f2496c1,card
0cca1e28-08de-4e85-9dda-3e0f637ae08c,card
cd67cca9-7388-432f-8da6-39b7b25f9815,wallet
79e0502b-0eb5-4752-aede-103ae81798de,UPI
bf262dcd-a323-4a1d-b9be-857b950ffc0f,wallet
adf43623-4242-4947-b376-3f7d97354ba1,wallet
23880a0a-780f-4745-a36e-ad635583b778,wallet
06ac5401-742f-4a31-b217-6a90aae41a2f,UPI
093d9936-330c-486c-9ba3-f9d6bce707f8,wallet
15614abc-41aa-4bc1-8412-2eaf39163650,wallet
4803c3fb-e2c7-41f1-b761-aac3f58f77e7,wallet
f6ae7c36-a952-428e-a98a-583cf983b079,wallet
7d054caa-7e9d-4be2-b434-04207c394f3c,UPI
c6350917-0a6f-4d4a-8804-cc0856944241,wallet
b20a9bda-d38f-4eb9-8948-45aacfcf6524,card
06c60735-42d8-4ea8-aa2e-473ee1cf3c34,card
a6efb3b9-5459-4021-b18e-e5de7a9245b3,wallet
4263db38-b6cf-4540-9c32-35d709d8af91,card
a65749e1-ef46-41de-acfb-0c8107536698,UPI
8597e306-e8f8-4991-8c52-a011b5cab039,wallet
c2e0e110-ea65-4e61-894f-abd1efdd1b36,wallet
fab215e9-97b0-4a8b-acf8-b77831a173b6,card
eee33202-f4bb-42cb-a447-b94a2bc575a5,UPI
d10ac881-df98-4954-9003-f0960f37f127,card
25448c10-2eae-4bd9-8c3b-0de5655751e4,card
947caef1-563a-471f-bcd8-fdb218a44977,UPI
e48b6425-d9ea-439d-93db-be346235602a,card
a9c9b2af-5db5-491a-b911-9d8668b06cc7,UPI
5edd3a07-bda3-41b2-ad83-f2afeec349ba,UPI
764a5951-8fd2-4cfb-a3da-969195519f7a,UPI
108db864-ff3d-4b59-af8b-63cfc3d72d8d,card
5e4a04d1-da82-44a9-9f2d-922afdb605bd,UPI
8f3a1572-6326-4d42-92cb-25fb7cedf7fd,wallet
4c3e2f44-1e69-4b8f-962f-a9244ebaf548,UPI
3f4877c7-e634-4a62-b477-dc07cf28902a,wallet
d7d349c9-aede-4fc3-940c-7e8d11fc79c1,UPI
d5bf6162-420b-4b41-888f-f4ca66714c12,UPI
febdf462-cabc-4fe4-abcc-fe9e14b4f8a2,UPI
adf2546e-ee3a-400f-b608-23cc817c90ec,wallet
259db3c5-5a9f-4522-bd8f-27d195d0d9ed,UPI
ba385964-5def-4b1b-9159-62945d84dba9,card
b523f294-2b29-448c-a999-29aff6c93dc6,UPI
8a02898f-1444-4cb9-a9f3-deec74267c48,card
5a2b99c0-d00d-4a3a-aab5-4e1432d8cbd8,UPI
c0fdb974-928e-4f66-8179-3ac132f0e013,wallet
0e916b69-eba6-48bb-b40b-47e2817804c5,card
63d1952d-0a73-4d29-aca7-ff669381ec84,wallet
330034ce-0251-4187-8275-625403c328b1,UPI
0b845740-ebf9-4cb2-ab2d-76f1f9cf4cfe,UPI
6f734a52-20d2-4da5-a6d9-2da120715f9b,card
1155217c-d0ba-4987-a491-faa75f5c8c6c,wallet
a43a627c-b9e6-4686-88bd-a3236ffd689d,wallet
f2e5a658-ae9c-4acc-8ca5-e994eeb53847,card
6884c1a2-7348-4e88-b8ba-e731a3183c7a,UPI
9d42c745-0c91-4569-b3d5-a454e492d2b3,card
305a673d-a104-4dca-9e87-17aa14afe350,wallet
fb5ced4e-a046-4002-9f3b-8dfd971641f0,wallet
a0818d6d-6135-4988-9110-aa5293995abd,wallet
2fa9b6f1-71a9-457b-9410-827eee168494,card
765351fd-8a14-4ec7-ac30-ef383be67f98,card
8626869f-3e35-42e5-a5da-e7bdfd711be1,card
52df297e-5875-4556-b54e-380335d3eb91,card
090d237b-105c-4547-8f09-2e95347b8511,card
c88c1b62-fae2-45c9-8bb7-8cd7b737ce0f,UPI
cfda8dd3-8b65-4e10-bafc-8ad2c93ed0b7,wallet
5f361d53-f6ac-48c7-9846-3b059ed2fffd,wallet
c429c801-c0f4-4993-9aa4-e379307d382c,card
c06c05ba-8fae-4533-8bd8-70831539f28d,wallet
acddc41f-7ed8-4fbe-ac46-bd99b3319e27,UPI
947fcedb-383c-40d9-b69c-a4e82c3e19bf,card
de232975-da8b-4702-a81d-f07c679b51ad,UPI
1847edcd-6aa6-437a-a7b3-ab20154928da,wallet
b51b64d5-3899-448d-9e07-e726ef0bfd57,wallet
d7ab2217-0581-4829-b87c-d1dd6deba53a,card
a5b795b2-9ebd-4fd8-bf16-be1b6d3f2717,UPI
a9b784f2-3628-4af1-b184-b4ab208605d5,UPI
8d5e7ae0-c672-46b1-8650-8e20245bdba7,card
ef349d87-6bb3-4191-befd-9ea3fab62339,UPI
b99484c0-d21a-4048-aa21-0f16f3c25510,card
bc61019c-11bc-4458-accb-a728163b66bf,card
23651d23-ad8b-4f55-b294-c9cd21b7ddd3,wallet
67187eb2-6bd3-4152-a755-c0a7696f39bf,card
141ff711-6cad-44f1-ae9f-c8ce64552761,UPI
a682c749-b707-469b-8f00-fc6bb566f36f,UPI
57c9646f-7b47-456d-ba6f-5be1560bb0e4,UPI
4faa0d84-67e7-417b-b8db-131ae2947007,UPI
0a10d707-fbaa-4f67-bbc4-a4e1adc8c05c,UPI
5462b271-424a-4e73-aaac-0034de6a14af,UPI
f97822fb-29c7-4788-8d55-6af752ce542f,UPI
826d8b2e-3038-4540-a8a1-e8fe5299597a,UPI
399f3c31-5740-45e5-807e-3cd010153e62,card
55e6c424-5fe1-4cb2-8f83-cf341dda648b,UPI
92d8711b-2ee4-4b4b-8e6e-fbdd078c80c9,card
2e7aaede-6dab-41ec-84e8-87a962b5fdc6,card
7a4ce964-747e-4781-b95c-0113eb38b678,wallet
7de0939a-9866-4245-904c-4f610e1430a7,card
813d04aa-3b5b-4f7f-844d-78a8094b1908,card
4bb8520e-8d09-41eb-884d-e26762face70,UPI
61db95b0-10fc-45c3-b434-468d854df3d5,UPI
72f97973-a2f2-4770-b59b-9b34d190ddc6,card
26012cc2-f2fd-447d-b40d-e763c1bf1b34,UPI
7c617267-c84b-418e-a0f9-69343cb493bc,wallet
760721c9-960d-4da1-a18d-7af0ed2edd58,card
773278fb-dbdf-4c5f-a62a-e05b83071385,wallet
a74b6f58-d768-4bbc-92ca-d2febb2a8de6,wallet
aa1a75f1-9b67-4c66-81dc-7ec07938e528,wallet
9aab8c20-f5c4-42e8-aca2-ec191ce2836d,UPI
3c5056f1-a0d4-45fc-9695-9b9c224ae9cc,card
96f05fb7-db59-4714-9d85-0bab51cd313d,UPI
54d71f0d-2992-4e76-a549-6c04d247f910,wallet
5aeee88c-15be-4604-b9c8-9008a1ca8869,wallet
2fc052a3-cc83-4e55-8118-8b038f608a2b,UPI
31e97a7b-71c2-4c5b-a726-a289d13b7842,wallet
dcff2ee8-5dc4-4eff-b3c6-282615c3125b,UPI
7957a29b-23bd-4e16-b5b0-8a8965c14630,card
7e050502-14d5-4823-a664-868660eee86e,UPI
70940dd2-cfbc-491c-9bec-8fa3a13f9d21,card
11850814-75f0-4a44-a9ac-e7c0dafed761,card
04f3bcbd-bf4f-40c2-ad53-035986167c14,card
390e2746-842f-41b2-b859-c73ba1b74382,UPI
fedee359-c1e3-4924-8ceb-93db2aa0cdc7,wallet
352a5a59-298b-49df-890d-445c5cbfc717,wallet
bc6988f1-a75f-4976-84d4-da09ddc9e5da,UPI
b9898438-5027-48ef-b353-fd2f73c47b85,UPI
4174d6de-d611-4d92-aa98-f53ebaff2196,UPI
00dccd16-b587-4875-8c7c-6025539fa321,wallet
1a1e21b9-5f56-4d97-9807-cccfb884d4dc,UPI
a8b54a7b-7505-48e1-9a9d-c767c571ad23,card
da13a246-ec27-49a8-b09b-cb2dd74e0dbc,wallet
fef752be-bbef-4bb4-97b2-b581d28aa906,wallet
d0f58f74-16f1-4e82-8ef5-64fb66873db5,card
6b6c27cf-5f9b-44eb-999a-a33b0600f4c7,card
49d3ec3e-1f92-4286-ae5c-9d094e0d3c36,card
dd67cf39-8a62-466c-996c-914bf8582c95,wallet
d9dda0a8-569b-45ff-a988-75b6662799d0,wallet
21db4fd3-f640-4dda-aa94-75805124e629,UPI
51066656-aaa3-4266-a977-179f27df1786,wallet
bd21987c-db79-4ee6-9a2c-9278f014aac1,wallet
8b3495c6-a862-40a3-9006-6bbd772ce76d,card
f18338e5-4168-46fd-b1da-31bd69fad9c1,UPI
e89071aa-ccbf-406a-9e1b-cfecd43c7bfd,card
f3266733-95ab-42d3-b74b-b82216ac395f,UPI
b6cd13ef-fe17-4eab-8de7-8ce7e99c7775,card
4d31343e-4672-400a-a3b9-1c0855aec18c,UPI
784f2fe5-a023-434c-82ed-a0d30431a8e7,card
9cf8a39d-7848-4e59-8f35-e4b05566ed70,card
1a08bfc4-c2b5-4952-a6ed-931111db4f59,wallet
4fde8354-434f-4770-8ab0-9b5ce92fedd2,card
e0404d1a-52d3-4fa4-a554-54ca8d1391de,wallet
c0ea0131-184e-4f36-8a41-30570c91f170,card
2f60b80a-4452-479d-93bc-0531eef5777f,card
7fd26f6e-fc17-482c-a85a-9c78aec9cd86,card
f4db60c7-8073-4cc3-8dc4-7d6a9afa7e28,UPI
8cf762b9-823d-4b6d-b0bc-cd1c83cd7d82,UPI
e83b11cf-d911-4e60-9ea4-f10ff3ad3efd,UPI
1d0c5f8d-7009-4df3-902d-ccf4ea758078,UPI
d2e9305b-49be-41c0-bd5d-97a7dd5ec711,card
0b8f9a69-0a88-4058-9111-99db80f77da5,wallet
b61f9d0e-f3d3-4103-b29b-766473af15ba,wallet
06a72723-a9ed-4396-9b53-93b41d528e86,UPI
a5258b84-b35b-4457-92ed-4842db630c4d,card
072d1e5d-5f05-4cb6-a906-b0a7c05065a7,wallet
60c4d574-1ab0-4339-abad-ceda6b15559e,wallet
164b2df2-ca3d-4a26-8c7d-497c7d324b8a,card
962d59eb-df91-4574-84bb-1359ed1efc1a,UPI
6505f3a8-ebb0-49a3-beb2-87050cde6c86,wallet
e5159f46-aa01-4683-9cc9-019fd525aa9b,UPI
bd7362ed-0701-4364-b699-e50a0f578641,UPI
c23b5cdb-6090-485c-a866-8cdc8ea09d19,card
53c7fca7-24ec-487f-b787-78c4dd346d96,UPI
22e4a9e8-461f-40a6-8253-97272cc4370f,card
cbcfa850-8053-40fc-a13e-57cb073b59b9,UPI
26207b9a-90b2-4862-a224-2850bea44df0,card
7d7d32af-c6a2-476b-881c-0e316dfd8cb4,card
393f39bb-707e-416a-8069-21d18f4b3820,UPI
8ea55c18-a617-4dcf-9b83-ceadcf08e826,UPI
2c9bf0e5-e8c0-49d9-9562-8c9db79e3393,UPI
bcc3c083-609e-449b-a568-c0e8eb244f2e,UPI
a93037cc-5097-4ebd-9fef-3b11f3a62c5f,wallet
383a51ee-09ad-4394-a7e7-2f99c9967091,UPI
1280401d-9e3e-47f8-80dc-9f3596403e6c,wallet
577cd4b0-f500-42ef-bb80-ebd23e8797aa,UPI
483feb4e-27e3-4f58-8bc6-5673b662a8e6,card
20ac559b-53af-4c40-b140-43d50be1c725,wallet
a5a84050-7ef1-4ddc-a492-6008e9aec8fd,card
82c3cc38-f335-4da6-abea-79e0395de349,wallet
7d6d47c9-d917-4f41-b75e-948fe053451b,wallet
df4fa4fb-3c68-4e7c-90da-9389e54b3a83,UPI
7b9f0046-b6af-4d3e-8e76-6784a31fa796,card
8dd0108a-8b0b-4506-8418-f4b88f0d89d4,UPI
b79f6b9d-9199-4b11-8485-cced5f26d443,wallet
7cc77d00-68d3-4a2e-9835-91e7f659896c,UPI
616f97ff-158b-4e54-b904-9da9e6086204,wallet
1fb21370-a291-4b85-ba84-7e91733c5338,wallet
3a1f062c-070c-45b4-ad17-3969079274d3,card
b485048c-a213-41c4-9913-f13521fdddb2,UPI
92c6b4b3-337d-4207-8978-6b59d73145a9,card
3a320b43-93b0-48d9-aa4a-f1c41cc77022,UPI
d93a3e79-618a-46a4-9410-36294a725ef2,UPI
144757bc-313d-4b89-8241-f57d86f05c50,card
f0778c50-6096-4bae-9ee0-0059c273d7ec,card
d803a267-144b-456b-a8ee-20aa0818f34b,UPI
9206b3f4-d1eb-4f17-8f72-e1d761fbcec9,wallet
2224dc9a-9aa2-4a37-9cb4-65894ca116b6,wallet
f5f39de3-b2a1-4f51-9010-089f7c5403f2,wallet
738b0353-4f7a-4a2e-a455-d7650951d4f5,UPI
2241777c-a847-4043-9f99-d51b48ccff21,UPI
134f9eef-6708-496c-b637-409e1d5f50cd,wallet
3a3c9bfb-da2b-4c73-bb97-d3ffc805221d,wallet
86652687-6ee5-43e4-8879-53ba859153ed,UPI
5f9bfb88-aaeb-4f4b-9d97-d6ebde5e10c3,wallet
a332df0a-1ac7-4157-9fce-9171577295b8,card
86a4c328-bd61-4226-b5bb-1a3fe51deb69,card
d0127688-e936-44bc-9e3c-07b6c373038d,wallet
66881527-a1ff-46d3-b726-3f642117c766,wallet
0180c910-2674-4315-9b42-bab50184aeb0,wallet
f9c5d6ca-947b-4003-b551-63e1d8b6adde,UPI
a375420c-d8d4-45ea-865c-ecce3d5b5bfd,card
b1e18664-72c5-43db-a9dc-101bb787f683,wallet
9c6e1c59-2117-43f3-9366-5540a258eba6,card
c4fa43bf-4804-492f-94e0-b88edcaf9e71,card
f42919fb-9612-44e6-aadb-80c9ee0c0ed0,wallet
fe0e74d5-b7f4-4753-9259-c93bdfb2da34,wallet
614063f0-b46a-49d3-b4ec-8ad3935ae865,wallet
689321e6-f43b-4576-a946-db98064dd9e4,UPI
274a09af-1bcd-4c93-9d33-afae3ac65011,card
9aefbffb-a4e1-4389-b03d-bf9e52830573,UPI
c4e14354-6e25-4e9b-bffe-e48c6755c5df,UPI
271058af-f759-4907-94b2-6cfef526b796,UPI
f4a662fb-b6d5-4216-9c64-38474e63d05f,card
5bf03cd1-b423-419e-b86e-a56270fb96c2,UPI
b1ab55db-d82f-4086-8336-dd918509e965,card
2414bdff-ee25-442c-92ac-05ad04c67332,UPI
2654c4af-239a-40c3-a8df-48f8f883e3ae,UPI
e91a8347-85d8-451d-b3d8-59d4dc976db0,UPI
5334a4c7-ab8c-4e47-aa16-4ec8dfe44a00,wallet
052a1530-87b4-4c88-b39d-9147f8a1b279,UPI
e6650b39-f900-49e0-a51c-0ab4eb66313a,UPI
76612105-c1a8-4f3a-bd9d-73af46956d57,wallet
99866a0c-47fe-4242-92e8-e1060ac91452,wallet
6d03e259-eaef-40d2-bb5d-3b374261abc7,UPI
85596dde-dbdd-4777-972d-b9bdab286e51,card
7504c6f3-4641-419a-b372-38f38a3080f1,UPI
774ef746-0bf3-4401-901b-4be22eabd7ac,card
d39dfddc-a573-4105-b864-c60395ed7e94,UPI
118f25a7-329b-42c7-81ea-0414b1d5a2f0,wallet
3b54612e-08a1-4508-a07f-7ac101e28964,wallet
42942317-dc34-4581-825a-61895651f7d1,UPI
8b10e85a-0746-461c-ab91-07a54ddc6e48,UPI
831f36d8-3f23-4c4f-9691-f238c312aab4,card
83f40999-bffb-40a8-8515-88e55ccdbbc1,wallet
b33b86e1-9ed7-4090-8432-ff6b723eda14,UPI
5426ede9-7c9b-454a-92bf-2092a45f7682,card
2cee18af-e3ce-4b1f-8df7-e425a8489414,wallet
f85389a5-e4e4-415f-8c5d-8926c579dd86,wallet
75a1f3ec-7f53-4d74-8f74-4f7189af4d77,UPI
a367d0b4-17a5-4869-8f5a-5e8cad811295,card
4ad08c45-ca4a-4d86-8de4-fe259b05fb52,card
797f31ed-59d6-41cb-a30e-41830553a7b1,card
95f904b6-ed0c-4505-a7f0-3b61414d8f90,UPI
a073f617-2db6-4e99-81a7-695ec943e96b,wallet
627bfdcc-0df5-4d41-96d5-6ac6df90f9ba,card
e1d7086f-c49a-4852-b4e9-127a2fbfb19d,card
e729e25e-1318-4046-ab28-ee205b155ac5,UPI
762333a5-d010-4b6f-a2af-97dc2c8b5278,wallet
35be60ba-9a77-4ab5-96f2-0be143fb6f17,wallet
7abbf52b-d86d-4c52-a780-40931c000b1d,card
d712a325-248a-4353-b469-435075962329,UPI
d4cbdcfc-6034-4dd8-aacf-547b08208ad3,card
d5230aed-f38d-456e-b092-6a746b9bc496,card
841ef37f-3877-494f-8769-9c6d8cc83b1a,UPI
2dfeb4e8-95bf-4254-9e6e-4369a6bff59c,card
32ba30fc-2724-45a9-8933-f2afa40fc428,wallet
a661b8cd-b96b-44ec-921a-a8619dfc51b9,wallet
89d13c38-b669-414c-a191-d7ce715a9292,card
fbcf8c03-73df-4134-9ce9-e5067e51948b,wallet
26ed50ad-dc2b-4486-903d-603d6c041688,UPI
ae4ccacf-317e-4efa-8d83-a6c381dec9e7,UPI
4ce14ad8-e3b5-4e99-8fbf-f06f4cd2f4aa,UPI
761099d1-1176-463c-b13b-66ba19e947a7,UPI
b9b86d84-7fa4-49f3-ba57-dbd80586d3c1,UPI
e73dab2d-476f-4aa5-abce-1f921977468e,card
953816fd-d738-4201-937f-d4dc1ac1d843,card
0d60dff4-9322-476f-a718-161e66d4477f,card
275a67c4-d3fd-4548-80ee-5d245c2dacb3,card
89e93ebe-fc88-408c-b303-f897dac0fc5b,card
ba067333-3ab1-4d42-a372-b9bfeba277f9,card
dc4b9b70-d594-4e36-8800-3a1654aed069,UPI
4a0dea3d-fe56-43f6-b412-fcdc59e52c2e,UPI
2b3b8d33-2fc5-47a8-91df-06952f29cfb3,card
643eb73b-c3c4-4ccd-a92e-a64c9a7dd80e,card
2faa3662-2e8f-49a6-bb9f-75693e446021,wallet
fb4b0ee0-4ca0-4f91-91bc-ab51d434f0d5,card
78488c7c-73b1-4012-8dae-58b1fc3319c5,wallet
00ca2a75-e742-4da4-86e1-e806c1310621,card
308a4896-75ef-4524-94b7-7aeeb16f837f,UPI
86568e8f-81a9-4115-8bdb-b8ae975bcbde,card
7ff0ca8d-97c6-4b7d-807f-86ea7efc3926,wallet
a090ab74-bc99-4f3a-a143-f3618ea0411f,card
313c0e97-5c3b-41ad-bd9a-2d1327ead42c,UPI
0a38f382-f4a3-4d22-aaf8-8674cee8a138,UPI
8ab5a27b-3dcb-407b-ab70-ba45aaa835f0,UPI
34d65120-ba20-4e81-9e13-85115bb3adf9,card
c489fed4-d402-4cc9-9509-31e6815fc9c6,card
03614b83-11b3-4001-b0d0-253ef6076cf9,card
82868b5e-3689-4d4e-8b1d-c4379a583006,wallet
b88aea63-2ae4-439a-8a69-cb683e98f32c,wallet
d682ea67-159c-4d6f-8b53-8e8eb8f35a31,wallet
59c2bb30-bb01-415b-85a6-1516ef40452c,wallet
b982cb0c-ebef-4eea-8745-b0794f36310d,wallet
9beb3451-dd9f-403d-b9fb-22f0403927c4,card
c4eb04a5-afc8-42c0-9120-ab351ad4f876,UPI
b07c240a-b31f-48ad-bb83-77f5859a007d,wallet
6711ef74-70e0-4ff6-88da-298bf7a08809,UPI
0d3e3db7-8241-4980-9c6d-62c227a98724,UPI
1f317ca2-f6ad-4e36-a932-f99a9d718f05,wallet
425c2deb-0763-4ab9-8921-39b20faa685d,UPI
cb979b3c-f977-4cd1-bbdd-20c35fa863ff,wallet
095735df-2265-4b1d-bcee-a56e68d6e0a3,UPI
de83171d-d162-46af-89f9-3af96928247f,card
c2884cf7-d1a6-45d0-adf4-bac6e4991e7f,wallet
f8a092c8-140f-480f-b69e-27997d5470d4,wallet
c9b61eb8-06fe-4628-80a0-a1d3abc58f47,card
44597af5-fe86-4a14-99e3-23d8de324d3a,UPI
a66587dc-2754-4f80-9fd1-f838c1de76e0,UPI
fe71e93b-e81c-4e6a-824d-f1902eccf0cc,wallet
4eba05ce-73ec-4316-99bc-fcc18be773da,card
ec716d76-c01a-4bdc-a988-d5893e77268b,card
d182a678-f786-444c-87ff-2e26bdcd91fb,UPI
2c11b21e-3769-4c55-a023-0cac40407830,UPI
eccf7137-12cc-4b93-bfd7-b815e3d3e6fc,card
fb8dbb14-0819-490f-9535-3b33500d6916,UPI
bd01ced5-8180-49ca-8b97-bd6fd8bb787d,UPI
66d29bf9-1e44-4ca2-8fb5-da7ce0a376d7,UPI
432dcb79-af25-4485-a942-216a72ad3040,card
bab511ea-291f-4fd1-9dc7-ee2793ad7430,card
464dd3da-23da-4b36-ac1c-60660fe51589,card
57a7b467-b89d-4072-bc9d-a757f99fd010,UPI
de919e78-a7ab-487a-959f-8d91852e4beb,UPI
a229d900-e15d-47e9-adc7-67cbfd1d66dd,wallet
935d84f5-765d-41b2-8342-ddc65fb1b138,wallet
0c3bed2a-5750-4187-a225-d6d004f9c595,wallet
ecff986a-ca94-41d9-a699-6298406af295,UPI
73b63e81-927f-4095-b837-726a45885989,card
d980c9c6-67d9-476a-91ae-fafd75ddcfd9,card
49eddce0-aaad-41c0-89e7-6127f5c68221,card
cb155087-d962-48f7-a8e7-72b09bb80820,UPI
104d9dc8-857a-4352-8b20-ea4a0a284268,UPI
1b8900d0-e1db-4cb0-919b-8c137af1ee19,wallet
3d88cbe9-fa8f-4d6e-b136-7d7b59e24d27,UPI
1ab1f347-886e-446b-9858-0ca1bc9dd686,UPI
3a1df6ae-aa34-4908-b459-2d7d2c3469f7,UPI
5e540269-3aaa-4527-a862-6cd46c250202,wallet
7716c941-6090-4a87-a581-11a5f23e65b5,wallet
d8be5468-9f8b-4118-8d2a-4d3b4db0d6f1,card
b69939fb-542e-48fc-adea-932de242eef0,wallet
16539eb8-9718-4e84-b948-7ec0bf2ebfd7,card
9a753d42-2dd6-4676-97c3-f95814e5312c,card
10726693-67c0-4bc9-8ea4-63895cbd1881,card
a0a1169d-6fa4-40bf-b3eb-615b7dbaba5c,UPI
781251a5-a5b5-4ecb-844b-f85b71c24d6d,UPI
9979ee83-a959-4099-9f11-4051a540a367,card
7aa8e718-388a-46cd-a64a-371a851e7f84,UPI
994c8dcd-caa3-4e96-aff9-e74f67c5b0c3,card
de91d5fc-e38e-4bc5-8c4e-600d845394cc,UPI
eed00178-2381-4d5e-8469-dc917305c261,card
5e550892-3b16-486d-8574-0ca798ca2129,card
1799f4f7-65ea-4a96-b8d4-df43b8fa3d69,UPI
9b48a619-8111-4c58-8dfc-1e2e83d11e1d,UPI
62058c72-836e-4ccd-b0e1-38a0820887c8,card
64ec7d23-2c72-4c48-baa2-c95b3e4827ae,card
88f5c961-acef-4839-a773-32d4d49cd565,card
addbc5e1-1c70-4204-bd02-dd423ae71d5c,wallet
02a6b032-899a-4586-9d8a-e18c34a0b15e,card
a7bc46ec-bedb-43ae-a4d8-7c081e28bdac,card
54253153-0134-40e4-9b14-90eceea1ad1d,wallet
1d8935fd-e775-4e11-8e30-914f10718135,card
ccb0928a-f65e-4ee3-81c1-844934854a9d,wallet
61e8b9da-02e4-46dc-a65c-24315e103e4c,card
2827d63f-8f0d-47a7-ad99-6eb28777ee7f,wallet
9f992b68-f91e-4c9a-bc4c-4f95918a6448,wallet
7c88e161-232f-46f4-b725-25eaa77c4f8d,wallet
ec74874c-4316-40db-9493-0a8404384080,wallet
50094d16-81f0-48f9-8a21-a904ebc77c24,wallet
bb1be1f5-fdf2-419f-a709-58b880512e36,card
1124ea33-ce1b-4006-93bc-02db58d81b2c,wallet
930457f8-42d7-4a55-b314-e8d53a59fd75,card
0c9d4e3b-f374-4e02-b2e9-37a680bb350b,wallet
6aaa6214-6e6f-40d7-9758-55164be544af,UPI
5256a84f-3aed-40b1-84a7-07712cebf72e,card
52a4d80a-9be2-49e8-bb62-7d4e6314bf11,UPI
f42a5224-efdc-428b-bd7a-7b01778679bd,wallet
e7aea228-84c6-42e1-9c9c-6fa2de9635f1,UPI
724fec2c-782d-40e7-91de-332b9f9cba7e,card
9f30e53f-62e0-4cec-8c49-9a22a3bfba8d,UPI
b18fab22-d156-4148-8ee0-f6e1b0e63aa3,UPI
5e7bbe97-a371-439d-9f87-ba61694942b6,UPI
b636737e-5147-40d3-81c7-686985dce9dd,card
86748acd-277d-4ca5-9c86-44d6d1f2146c,card
e4aa3603-2d15-490c-af88-23868f773dd6,UPI
5176323e-3d9b-49de-9ae1-eb5d2072600d,UPI
9ca6d17c-a357-4ef4-80b8-6b760fb3219d,card
aecaf435-d1b2-4967-93ca-080b758500a0,card
8f9e58c9-2347-4988-a086-4bf413beb91d,UPI
00185b76-641f-42e8-a5f0-5457c3854b44,wallet
93cfaf46-7236-4d3b-a1e3-8df4eee5d8ae,card
72174e82-84e2-4a07-87ad-7a32ed8d04bf,card
c39a56fb-e545-403e-95fa-99daba511900,wallet
0b340243-8a10-4aed-a487-3d5a439f6fd7,card
229d2d9e-9a06-422a-af23-1499a5211be3,wallet
75750090-9780-40f8-8fed-d81be3ada0c8,UPI
6bf56a3f-a7cd-41d5-87ef-3dea325f39fc,UPI
b26c90cf-8dbe-45db-bb79-0949ebaae9c8,UPI
c4eda12e-daec-4658-95e1-84d9c0236dc5,card
7cd13d77-6ea9-4dc0-82b8-c4671a7e587c,wallet
8ad4fbed-ee9c-4b82-a1a8-f0e3f4135a04,UPI
95ad0838-aae4-4e3a-81be-61a476fbbdde,UPI
7d1c98da-fecd-47a5-b387-1b3a116f25a4,UPI
da0e45cb-2eaa-4560-80fc-a1c09187ce62,card
f80c734b-4175-4a87-a082-3ad24e391276,UPI
fc1be64a-628f-4132-aeb8-29ef7612f5c7,wallet
a22f5cc4-68f1-48f9-9118-abf8e707b272,wallet
8769f270-0d91-4167-85f5-3542d5e61ce0,card
a9b28edc-729f-4aa5-9fcd-42da66190171,UPI
e8b70643-5a50-4b0f-8881-11c7447415b9,UPI
766a8149-ea9a-4275-9446-f14e57ca989e,card
e60b1ff9-4691-48b9-a5e6-216f846d4336,wallet
59a5ae84-57b1-490a-a61a-79f33882acc4,UPI
13bad920-c1a9-4a63-844b-7cef5c49854e,UPI
4571f028-5eb3-4a14-934c-1043564620af,UPI
ce6aa8d2-1584-4e36-a00a-0d8a75f5b6d7,card
7ef65c9d-f8ec-4761-ab18-e5c69daf5bcb,card
7c11374d-3c0a-4425-aeda-ff70d3a5ca0e,card
e9e2ccf5-bc82-4233-b5d8-e638744c7b9c,UPI
abe7f0ee-5ee1-441c-909d-d541f1be3b5d,card
7197eecf-856f-45c2-8879-bcb01d171036,card
a4884d8d-f866-412d-8ac5-ed7f3ee8f837,wallet
e979bbfd-926b-435e-ab32-9453ac4f31a8,card
742ad51f-1ff3-43c4-8891-b0ade63708c3,card
13fa5047-6897-4884-a052-bba62b2af73a,card
590b008c-6a90-4eb3-846d-05ce17fd4106,UPI
442028eb-c40a-400d-8cc5-ba4a6f494382,UPI
fc1f2559-579a-47f5-9b13-fe67f58dbd29,UPI
beb9b140-055a-497a-bcb4-47bc5bd03410,wallet
76b52468-0d06-42a9-a691-58db12c30ec1,wallet
f2803c18-2707-4d0b-a925-f23513b30686,wallet
6d3e3d2b-d9c4-422c-b63e-45c2a95ea71e,card
eca3bab2-58e9-4053-8580-1399f475fad7,wallet
3ab19a61-c00f-4096-993f-c1e202bc672e,wallet
9866eafd-d0ae-4d3b-b9fc-8d5709ccdaa5,wallet
0b2bb69d-b879-499a-983e-676f22cb65c6,card
41e41cf1-0d4d-47ff-b9aa-c365759834c5,wallet
9911f771-d042-4b17-bfca-ca8780c1bdf3,card
76ed859f-d545-42d6-80dc-d60e9eac7117,card
3aba2c94-a5ef-451d-b715-b1f7b63eb7fa,UPI
71f39578-8e89-4bc7-b217-c16e8285bcbf,UPI
7531e8f9-06b3-46d1-9d40-721365860057,wallet
b4cbacda-e425-421e-a03f-df14ae209bdf,UPI
6c8e1f07-5161-4729-b61f-6eac7723ec67,card
987ee5bb-f40f-44fb-bb5d-17488948d369,wallet
a47d71b4-b006-4723-8336-07f5f75d4f57,UPI
